time,PM2.5,freq
2018-05-30,69.87499999999999,215.0
2018-05-31,68.10416666666667,141.0
2018-06-01,60.83333333333334,151.0
2018-06-02,54.1625,145.0
2018-06-03,62.37083333333334,143.0
2018-06-04,59.73333333333335,171.0
2018-06-05,51.125,207.0
2018-06-06,55.65714285714286,155.0
2018-06-07,63.891304347826086,132.0
2018-06-08,64.9833333333333,170.0
2018-06-09,49.085,152.0
2018-06-10,59.03478260869564,121.0
2018-06-11,63.94583333333333,143.0
2018-06-12,132.3833333333333,188.0
2018-06-13,206.12272727272727,548.0
2018-06-14,164.2681818181818,1720.0
2018-06-15,138.15714285714284,1584.0
2018-06-16,103.44736842105262,1077.0
2018-06-17,71.00416666666668,555.0
2018-06-18,57.96818181818182,382.0
2018-06-19,53.87619047619047,339.0
2018-06-20,69.64166666666667,355.0
2018-06-21,68.58260869565218,462.0
2018-06-22,75.37916666666668,373.0
2018-06-23,71.71904761904764,503.0
2018-06-24,55.287500000000016,462.0
2018-06-25,47.09583333333334,404.0
2018-06-26,34.125,322.0
2018-06-27,31.05416666666666,192.0
2018-06-28,24.490476190476183,269.0
2018-06-29,37.922222222222224,301.0
2018-06-30,39.29047619047619,233.0
2018-07-01,29.262500000000003,169.0
2018-07-02,33.729166666666664,228.0
2018-07-03,46.625,205.0
2018-07-04,43.6,262.0
2018-07-05,54.690476190476204,211.0
2018-07-06,57.72083333333334,188.0
2018-07-07,63.3590909090909,164.0
2018-07-08,72.03809523809524,156.0
2018-07-09,59.96521739130435,190.0
2018-07-10,41.28333333333334,220.0
2018-07-11,44.65833333333333,294.0
2018-07-12,46.790476190476184,210.0
2018-07-13,33.037499999999994,248.0
2018-07-14,33.49499999999999,258.0
2018-07-15,33.87916666666667,137.0
2018-07-16,39.56666666666667,212.0
2018-07-17,33.33478260869565,155.0
2018-07-18,34.6625,131.0
2018-07-19,32.69583333333333,149.0
2018-07-20,40.14583333333333,163.0
2018-07-21,43.275000000000006,158.0
2018-07-22,28.043478260869566,200.0
2018-07-23,32.72083333333334,218.0
2018-07-24,36.43043478260869,125.0
2018-07-25,33.21666666666667,98.0
2018-07-26,25.541666666666668,146.0
2018-07-27,23.09166666666667,185.0
2018-07-28,35.270833333333336,165.0
2018-07-29,44.55833333333334,255.0
2018-07-30,42.13333333333333,167.0
2018-07-31,47.75,108.0
2018-08-01,60.88333333333335,112.0
2018-08-02,67.51666666666665,127.0
2018-08-03,60.6875,123.0
2018-08-04,68.29583333333333,106.0
2018-08-05,59.61666666666665,58.0
2018-08-06,50.74166666666667,189.0
2018-08-07,43.95000000000001,258.0
2018-08-08,24.44583333333333,260.0
2018-08-09,24.570833333333326,172.0
2018-08-10,39.99166666666667,163.0
2018-08-11,30.616666666666664,155.0
2018-08-12,27.045833333333334,156.0
2018-08-13,35.04999999999999,318.0
2018-08-14,47.833333333333336,192.0
2018-08-15,36.4695652173913,132.0
2018-08-16,38.44166666666667,199.0
2018-08-17,28.325,218.0
2018-08-18,34.21666666666666,148.0
